Delta,Worst-case ESS,Total Gradients,ESS per Gradient
0.3,3.9559291327275554,8698,0.00045480905181967754
0.4,54.86585921632679,14986,0.0036611410127003062
0.5,48.17273538194298,17736,0.002716099198350416
0.6000000000000001,53.83442759166959,21014,0.002561836280178433
0.7000000000000001,70.97262395791105,28382,0.0025006209554615973
0.8,56.28124397179694,31528,0.001785119385048114
0.9,51.70611752807159,32612,0.0015854936075086344
