Delta,Worst-case ESS,Total Gradients,ESS per Gradient
0.3,10.640725925273296,37520,0.00028360143724075947
0.4,5.663487885806375,31616,0.00017913359962697288
0.5,15.337051449215517,51050,0.0003004319578690601
0.6000000000000001,9.316295667692136,90182,0.00010330548965084093
0.7000000000000001,36.24221713496911,113080,0.00032050068212742403
0.8,1001.0,91046,0.010994442369791095
0.9,22.826626434659293,181828,0.00012553966624864868
